age,weight
1,39.0
2,39.798
3,40.871
4,41.683
5,42.553
6,43.454
7,43.983
8,44.823
9,45.446
10,46.375
11,46.883
12,47.946
13,48.895
14,49.937
15,50.835
16,51.945
17,52.95
18,54.016
19,54.918
20,55.803
21,57.055
22,58.149
23,59.469
24,60.477
25,61.449
26,62.669
27,63.87
28,65.219
29,66.383
30,67.423
31,68.482
32,69.524
33,70.435
34,71.37
35,72.114
36,72.974
37,73.964
38,74.883
39,75.599
40,76.409
41,77.208
42,78.007
43,79.26
44,80.04
45,81.375
46,81.069
47,81.937
48,82.727
49,83.523
50,84.746
51,85.366
52,86.548
53,87.834
54,88.814
55,89.834
56,90.951
57,91.966
58,92.758
59,94.177
60,95.388
61,96.353
62,97.775
63,98.941
64,99.984
65,101.268
66,102.607
67,104.007
68,105.306
69,106.416
70,107.393
71,108.514
72,109.614
73,110.724
74,111.833
75,112.93
76,114.01
77,115.076
78,116.147
79,117.21
80,118.27
81,119.326
82,120.379
83,121.426
84,122.469
85,123.51
86,124.548
87,125.585
88,126.621
89,127.655
90,128.685
91,129.713
92,130.74
93,131.765
94,132.79
95,133.812
96,134.834
97,135.855
98,136.876
99,137.897
100,138.917
101,139.935
