age,weight
1,44.0
2,44.371
3,44.884
4,45.507
5,46.09
6,47.192
7,47.79
8,48.58
9,48.982
10,49.942
11,50.731
12,51.912
13,52.886
14,54.035
15,55.143
16,56.039
17,57.111
18,58.342
19,59.239
20,60.436
21,61.518
22,62.676
23,63.602
24,64.528
25,65.584
26,66.632
27,67.843
28,68.888
29,70.022
30,70.873
31,71.96
32,72.81
33,73.989
34,75.099
35,76.311
36,77.323
37,78.475
38,79.596
39,80.624
40,81.48
41,82.678
42,83.034
43,83.231
44,83.436
45,84.167
46,84.8
47,86.049
48,87.067
49,88.509
50,89.335
51,90.726
52,91.75
53,93.221
54,94.793
55,95.909
56,96.552
57,97.56
58,98.556
59,99.004
60,99.293
61,99.917
62,100.489
63,101.501
64,102.345
65,103.174
66,103.908
67,104.559
68,105.436
69,106.076
70,106.926
71,107.749
72,108.595
73,109.453
74,110.314
75,111.203
76,112.085
77,112.995
78,113.911
79,114.839
80,115.776
81,116.72
82,117.675
83,118.635
84,119.601
85,120.572
86,121.551
87,122.532
88,123.518
89,124.508
90,125.501
91,126.497
92,127.498
93,128.502
94,129.509
95,130.518
96,131.531
97,132.545
98,133.563
99,134.586
100,135.608
101,136.632
