age,weight
1,57.504
2,58.2
3,58.959
4,59.716
5,60.469
6,61.248
7,61.896
8,62.682
9,63.371
10,64.055
11,64.803
12,65.642
13,66.637
14,67.592
15,68.514
16,69.631
17,70.569
18,71.453
19,72.411
20,73.322
21,74.244
22,75.089
23,75.826
24,76.788
25,77.864
26,78.719
27,79.665
28,80.522
29,81.676
30,82.61
31,83.528
32,84.628
33,85.462
34,86.682
35,87.827
36,88.953
37,89.945
38,90.873
39,92.05
40,92.596
41,93.284
42,93.862
43,94.789
44,95.641
45,96.407
46,97.299
47,98.116
48,98.917
49,99.763
50,100.703
51,101.554
52,102.632
53,103.559
54,104.506
55,105.462
56,106.598
57,107.497
58,108.445
59,109.678
60,110.572
61,111.592
62,112.374
63,113.469
64,114.287
65,115.374
66,116.421
67,117.22
68,118.381
69,118.82
70,119.707
71,120.769
72,121.482
73,122.331
74,123.49
75,123.917
76,124.954
77,125.773
78,126.665
79,127.527
80,128.397
81,129.296
82,130.14
83,131.044
84,131.925
85,132.816
86,133.71
87,134.604
88,135.505
89,136.406
90,137.314
91,138.22
92,139.127
93,140.04
94,140.944
95,141.849
96,142.751
97,143.665
98,144.582
99,145.503
100,146.419
101,147.335
