age,weight
1,31.0
2,31.791
3,32.568
4,33.234
5,33.993
6,34.728
7,35.579
8,36.411
9,37.31
10,38.296
11,39.225
12,40.201
13,40.932
14,41.771
15,42.682
16,43.389
17,44.268
18,45.266
19,46.085
20,46.971
21,47.946
22,48.875
23,49.868
24,50.833
25,51.879
26,52.692
27,53.747
28,54.808
29,55.379
30,56.175
31,56.951
32,57.97
33,59.061
34,60.01
35,61.151
36,62.225
37,63.515
38,64.47
39,65.238
40,66.169
41,67.188
42,68.251
43,69.245
44,70.256
45,71.14
46,72.272
47,73.328
48,74.591
49,75.805
50,76.856
51,78.111
52,79.301
53,80.965
54,82.082
55,83.191
56,84.206
57,85.466
58,86.802
59,88.075
60,89.212
61,90.408
62,91.847
63,93.284
64,94.573
65,95.89
66,97.26
67,98.505
68,99.637
69,100.845
70,101.981
71,103.083
72,104.409
73,105.384
74,106.328
75,107.69
76,108.767
77,110.2
78,111.7
79,112.959
80,114.216
81,115.422
82,116.648
83,117.835
84,119.046
85,120.248
86,121.425
87,122.595
88,123.752
89,124.903
90,126.045
91,127.18
92,128.308
93,129.428
94,130.543
95,131.653
96,132.756
97,133.855
98,134.952
99,136.045
100,137.136
101,138.224
