age,weight
1,34.764
2,35.154
3,35.743
4,36.749
5,37.692
6,38.594
7,39.523
8,40.366
9,41.472
10,42.545
11,43.404
12,44.289
13,45.186
14,46.113
15,47.024
16,47.936
17,49.118
18,50.148
19,51.185
20,52.085
21,53.379
22,54.163
23,55.393
24,56.415
25,57.377
26,58.402
27,59.413
28,60.611
29,61.807
30,62.675
31,63.823
32,64.949
33,66.011
34,67.255
35,68.477
36,69.648
37,70.776
38,71.912
39,72.997
40,74.168
41,75.179
42,76.407
43,77.485
44,78.821
45,80.099
46,81.211
47,82.24
48,83.38
49,84.451
50,85.629
51,86.733
52,87.791
53,88.816
54,89.554
55,90.796
56,91.576
57,92.391
58,92.776
59,93.451
60,94.387
61,94.072
62,94.81
63,95.338
64,96.148
65,97.075
66,98.495
67,99.577
68,100.997
69,102.442
70,103.698
71,104.757
72,105.888
73,107.163
74,108.463
75,109.743
76,110.977
77,111.891
78,113.209
79,114.323
80,115.491
81,116.638
82,117.78
83,118.912
84,120.017
85,121.149
86,122.256
87,123.366
88,124.469
89,125.568
90,126.663
91,127.752
92,128.839
93,129.921
94,131.002
95,132.081
96,133.155
97,134.227
98,135.297
99,136.365
100,137.431
101,138.497
