age,weight
1,38.0
2,38.811
3,39.676
4,40.556
5,41.412
6,42.345
7,43.225
8,44.066
9,44.725
10,45.425
11,46.411
12,47.221
13,47.949
14,48.916
15,49.646
16,50.41
17,51.129
18,51.843
19,52.434
20,53.064
21,53.902
22,54.822
23,55.657
24,56.652
25,57.536
26,58.412
27,59.263
28,60.198
29,61.133
30,61.96
31,62.832
32,63.849
33,64.832
34,65.751
35,66.486
36,67.141
37,68.124
38,68.897
39,69.843
40,70.708
41,71.583
42,72.464
43,73.332
44,74.174
45,74.822
46,75.586
47,76.2
48,76.841
49,77.357
50,78.265
51,79.243
52,80.301
53,81.309
54,82.186
55,83.094
56,84.058
57,85.152
58,86.047
59,86.943
60,88.027
61,88.987
62,89.6
63,90.499
64,91.226
65,91.813
66,92.581
67,93.703
68,94.385
69,95.367
70,96.023
71,96.972
72,98.248
73,99.346
74,100.033
75,101.126
76,101.512
77,102.433
78,103.316
79,104.272
80,105.245
81,106.202
82,107.212
83,108.178
84,109.202
85,110.225
86,111.268
87,112.323
88,113.387
89,114.463
90,115.54
91,116.629
92,117.721
93,118.822
94,119.924
95,121.033
96,122.145
97,123.261
98,124.386
99,125.515
100,126.648
101,127.784
