age,weight
1,33.5
2,34.173
3,35.207
4,36.232
5,37.012
6,38.165
7,39.106
8,40.255
9,41.407
10,42.5
11,43.553
12,44.594
13,45.538
14,46.5
15,47.794
16,49.048
17,50.092
18,51.175
19,52.035
20,52.829
21,53.894
22,54.882
23,55.642
24,56.358
25,57.238
26,58.082
27,58.852
28,59.532
29,60.578
30,61.526
31,62.624
32,63.601
33,64.495
34,65.626
35,66.876
36,68.316
37,69.355
38,70.544
39,72.002
40,72.937
41,74.001
42,75.085
43,76.408
44,78.186
45,79.286
46,80.636
47,81.372
48,82.535
49,84.216
50,85.545
51,87.28
52,88.506
53,89.91
54,90.564
55,92.133
56,93.052
57,94.365
58,95.913
59,97.297
60,98.45
61,99.328
62,100.834
63,101.378
64,102.604
65,103.696
66,104.872
67,106.381
68,107.137
69,108.718
70,109.768
71,110.952
72,112.08
73,113.204
74,114.352
75,115.427
76,116.564
77,117.64
78,118.73
79,119.802
80,120.868
81,121.931
82,122.984
83,124.038
84,125.082
85,126.122
86,127.157
87,128.189
88,129.218
89,130.244
90,131.268
91,132.288
92,133.307
93,134.321
94,135.334
95,136.346
96,137.356
97,138.365
98,139.372
99,140.378
100,141.382
101,142.386
