age,weight
1,32.0
2,32.607
3,33.498
4,34.213
5,35.123
6,36.181
7,37.213
8,37.943
9,39.144
10,40.195
11,40.81
12,41.758
13,42.65
14,43.489
15,44.502
16,45.327
17,46.268
18,46.88
19,47.631
20,48.654
21,49.654
22,50.396
23,51.348
24,52.387
25,53.342
26,54.313
27,55.322
28,56.307
29,57.249
30,58.127
31,59.244
32,60.628
33,61.695
34,62.813
35,63.861
36,65.049
37,66.276
38,67.487
39,68.384
40,69.748
41,70.723
42,71.653
43,72.78
44,74.22
45,75.099
46,76.346
47,77.396
48,78.33
49,79.396
50,80.648
51,81.769
52,82.989
53,83.761
54,85.196
55,86.09
56,87.288
57,88.05
58,88.999
59,89.486
60,90.397
61,91.426
62,92.267
63,93.4
64,94.184
65,95.393
66,95.752
67,96.045
68,96.906
69,97.586
70,98.45
71,99.293
72,100.184
73,101.035
74,101.909
75,102.834
76,103.76
77,104.723
78,105.692
79,106.681
80,107.677
81,108.687
82,109.709
83,110.74
84,111.782
85,112.833
86,113.889
87,114.953
88,116.025
89,117.101
90,118.182
91,119.268
92,120.359
93,121.453
94,122.555
95,123.659
96,124.769
97,125.881
98,126.996
99,128.112
100,129.23
101,130.347
