age,weight
1,29.0
2,29.81
3,30.619
4,31.457
5,32.2
6,33.322
7,34.116
8,35.147
9,36.115
10,36.996
11,37.96
12,38.851
13,39.721
14,40.573
15,41.449
16,42.336
17,43.198
18,44.313
19,45.5
20,46.578
21,47.523
22,48.916
23,49.794
24,50.912
25,52.185
26,53.36
27,54.519
28,55.764
29,56.82
30,58.024
31,59.321
32,60.476
33,61.533
34,62.665
35,63.75
36,64.617
37,65.85
38,67.105
39,68.012
40,69.266
41,70.279
42,71.314
43,72.192
44,73.345
45,74.599
46,75.897
47,76.904
48,77.884
49,78.988
50,80.027
51,80.911
52,81.688
53,82.485
54,83.241
55,84.166
56,84.877
57,86.099
58,86.812
59,88.02
60,89.008
61,89.902
62,91.135
63,92.154
64,93.459
65,94.498
66,95.708
67,96.5
68,97.757
69,99.046
70,99.735
71,100.889
72,101.741
73,103.243
74,103.705
75,105.089
76,106.126
77,107.194
78,108.29
79,109.355
80,110.479
81,111.525
82,112.645
83,113.73
84,114.828
85,115.924
86,117.02
87,118.12
88,119.214
89,120.315
90,121.415
91,122.516
92,123.617
93,124.718
94,125.821
95,126.924
96,128.025
97,129.13
98,130.232
99,131.336
100,132.44
101,133.544
