age,weight
1,28.5
2,29.311
3,30.148
4,30.978
5,31.916
6,32.861
7,33.727
8,34.598
9,35.587
10,36.613
11,37.478
12,38.446
13,39.423
14,40.471
15,41.414
16,42.423
17,43.389
18,44.513
19,45.54
20,46.487
21,47.369
22,48.339
23,49.414
24,50.441
25,51.437
26,52.593
27,53.562
28,54.644
29,55.798
30,56.944
31,58.046
32,59.152
33,60.272
34,61.233
35,62.439
36,63.534
37,64.542
38,65.593
39,66.577
40,67.664
41,68.642
42,69.639
43,70.895
44,71.938
45,73.002
46,73.922
47,74.929
48,76.168
49,77.021
50,78.17
51,79.14
52,80.33
53,81.22
54,82.308
55,83.361
56,84.357
57,85.041
58,85.996
59,86.773
60,88.146
61,89.18
62,90.59
63,91.735
64,92.761
65,94.051
66,95.309
67,96.516
68,97.794
69,99.058
70,100.148
71,101.261
72,102.314
73,103.417
74,104.506
75,105.581
76,106.586
77,107.623
78,108.687
79,109.753
80,110.827
81,111.898
82,112.968
83,114.041
84,115.113
85,116.191
86,117.271
87,118.356
88,119.443
89,120.532
90,121.623
91,122.714
92,123.802
93,124.89
94,125.983
95,127.082
96,128.183
97,129.284
98,130.381
99,131.475
100,132.565
101,133.66
