age,dfi
1,0.67
2,0.868
3,1.124
4,1.324
5,1.255
6,2.205
7,1.303
8,1.633
9,1.594
10,1.537
11,1.591
12,1.717
13,1.905
14,1.967
15,2.063
16,2.104
17,2.146
18,2.102
19,2.261
20,2.24
21,2.241
22,2.317
23,2.329
24,2.309
25,2.255
26,2.235
27,2.326
28,2.383
29,2.435
30,2.419
31,2.375
32,2.366
33,2.359
34,2.409
35,2.489
36,2.571
37,2.544
38,2.576
39,2.599
40,2.628
41,2.53
42,2.57
43,2.415
44,2.037
45,1.812
46,1.89
47,2.008
48,2.261
49,2.415
50,2.6
51,2.646
52,2.732
53,2.808
54,2.955
55,3.129
56,3.189
57,2.822
58,2.748
59,2.779
60,2.654
61,2.336
62,2.228
63,2.25
64,2.411
65,2.557
66,2.528
67,2.5
68,2.501
69,2.518
70,2.577
71,2.55
72,2.615
73,2.653
74,2.675
75,2.738
76,2.747
77,2.802
78,2.828
79,2.862
80,2.892
81,2.92
82,2.949
83,2.974
84,3.001
85,3.026
86,3.05
87,3.074
88,3.097
89,3.119
90,3.141
91,3.163
92,3.184
93,3.205
94,3.225
95,3.245
96,3.265
97,3.284
98,3.304
99,3.323
100,3.342
101,3.361
