age,dfi
1,1.892
2,1.368
3,1.838
4,1.652
5,1.844
6,1.611
7,1.484
8,1.655
9,1.608
10,1.575
11,1.623
12,1.743
13,1.837
14,1.911
15,1.935
16,1.932
17,1.988
18,2.042
19,2.092
20,2.117
21,2.07
22,2.041
23,2.078
24,2.047
25,1.97
26,2.028
27,2.033
28,2.041
29,2.142
30,2.042
31,1.848
32,1.858
33,1.893
34,2.107
35,2.141
36,2.101
37,2.276
38,2.222
39,2.315
40,2.519
41,2.544
42,2.498
43,2.346
44,2.321
45,2.454
46,2.461
47,2.495
48,2.518
49,2.518
50,2.526
51,2.607
52,2.486
53,2.505
54,2.584
55,2.802
56,2.857
57,2.871
58,2.671
59,2.733
60,2.649
61,2.749
62,2.815
63,2.701
64,2.706
65,2.962
66,3.125
67,3.093
68,2.954
69,3.086
70,3.062
71,2.96
72,2.974
73,2.973
74,2.964
75,3.014
76,2.998
77,3.02
78,3.033
79,3.048
80,3.065
81,3.08
82,3.099
83,3.116
84,3.134
85,3.152
86,3.171
87,3.189
88,3.208
89,3.227
90,3.246
91,3.265
92,3.284
93,3.303
94,3.323
95,3.342
96,3.361
97,3.381
98,3.4
99,3.42
100,3.439
101,3.458
