age,dfi
1,0.603
2,1.12
3,2.216
4,1.248
5,1.471
6,1.89
7,1.42
8,1.638
9,1.671
10,1.665
11,1.612
12,1.702
13,1.689
14,1.588
15,1.718
16,1.754
17,1.832
18,1.871
19,1.919
20,1.996
21,2.18
22,2.262
23,2.257
24,2.236
25,2.341
26,2.292
27,2.321
28,2.428
29,2.397
30,2.286
31,2.241
32,2.164
33,2.156
34,2.096
35,2.096
36,2.222
37,2.227
38,2.301
39,2.389
40,2.461
41,2.535
42,2.667
43,2.597
44,2.488
45,2.413
46,2.539
47,2.767
48,2.925
49,2.85
50,2.761
51,2.69
52,2.559
53,2.612
54,2.813
55,2.959
56,3.05
57,3.102
58,3.26
59,3.283
60,3.32
61,3.186
62,3.24
63,3.15
64,3.075
65,3.154
66,3.277
67,3.217
68,3.264
69,3.108
70,3.08
71,3.195
72,3.191
73,3.136
74,3.125
75,3.085
76,3.081
77,3.085
78,3.08
79,3.087
80,3.093
81,3.104
82,3.115
83,3.128
84,3.143
85,3.158
86,3.174
87,3.191
88,3.208
89,3.226
90,3.244
91,3.262
92,3.28
93,3.299
94,3.318
95,3.336
96,3.355
97,3.374
98,3.393
99,3.412
100,3.431
101,3.45
