age,dfi
1,1.295
2,1.292
3,1.211
4,1.153
5,1.638
6,1.434
7,1.475
8,1.556
9,1.509
10,1.625
11,1.589
12,1.687
13,1.795
14,1.833
15,1.747
16,1.85
17,1.948
18,2.019
19,2.03
20,1.977
21,1.902
22,1.956
23,1.949
24,1.959
25,1.966
26,2.061
27,2.128
28,2.194
29,2.24
30,2.258
31,2.241
32,2.323
33,2.322
34,2.36
35,2.417
36,2.489
37,2.595
38,2.512
39,2.606
40,2.62
41,2.587
42,2.545
43,2.5
44,2.542
45,2.681
46,2.619
47,2.512
48,2.537
49,2.625
50,2.493
51,2.405
52,2.666
53,2.613
54,2.479
55,2.528
56,2.506
57,2.363
58,2.421
59,2.596
60,2.661
61,2.523
62,2.502
63,2.518
64,2.351
65,2.903
66,3.161
67,2.896
68,2.778
69,2.812
70,2.84
71,2.975
72,2.949
73,2.944
74,2.973
75,2.967
76,3.0
77,3.006
78,3.026
79,3.043
80,3.06
81,3.079
82,3.096
83,3.115
84,3.133
85,3.152
86,3.171
87,3.19
88,3.209
89,3.228
90,3.248
91,3.267
92,3.286
93,3.306
94,3.325
95,3.345
96,3.364
97,3.384
98,3.403
99,3.422
100,3.442
101,3.461
