age,dfi
1,1.408
2,1.305
3,1.09
4,1.928
5,1.712
6,1.769
7,1.779
8,1.732
9,1.828
10,1.767
11,1.656
12,1.79
13,1.825
14,1.817
15,1.83
16,1.702
17,1.569
18,1.702
19,1.807
20,1.865
21,1.94
22,1.994
23,2.037
24,2.05
25,2.052
26,2.064
27,2.182
28,2.186
29,2.156
30,2.166
31,2.173
32,2.216
33,2.157
34,2.075
35,2.117
36,2.191
37,2.134
38,2.128
39,2.187
40,2.204
41,2.312
42,2.532
43,2.612
44,2.512
45,2.604
46,2.531
47,2.386
48,2.491
49,2.409
50,2.463
51,2.552
52,2.645
53,2.555
54,2.637
55,2.767
56,2.944
57,2.847
58,2.778
59,2.84
60,2.848
61,2.3
62,2.665
63,2.87
64,2.8
65,2.759
66,3.024
67,2.868
68,2.916
69,2.851
70,3.061
71,3.032
72,3.013
73,2.993
74,3.021
75,2.994
76,3.032
77,3.028
78,3.045
79,3.059
80,3.074
81,3.091
82,3.107
83,3.125
84,3.143
85,3.161
86,3.18
87,3.199
88,3.218
89,3.237
90,3.256
91,3.275
92,3.295
93,3.314
94,3.334
95,3.353
96,3.373
97,3.392
98,3.412
99,3.431
100,3.451
101,3.47
