age,dfi
1,1.455
2,1.568
3,0.856
4,0.683
5,1.382
6,1.571
7,1.794
8,1.586
9,1.782
10,1.871
11,1.852
12,1.956
13,1.988
14,1.976
15,2.074
16,2.138
17,2.168
18,2.135
19,2.133
20,2.222
21,2.134
22,2.093
23,2.085
24,1.974
25,1.991
26,1.99
27,2.017
28,2.083
29,2.177
30,2.246
31,2.244
32,2.282
33,2.318
34,2.371
35,2.401
36,2.45
37,2.399
38,2.404
39,2.526
40,2.584
41,2.572
42,2.553
43,2.479
44,2.649
45,2.653
46,2.621
47,2.801
48,2.819
49,2.742
50,2.888
51,2.925
52,3.09
53,3.1
54,2.994
55,3.127
56,2.94
57,2.959
58,3.077
59,3.022
60,2.899
61,2.745
62,2.691
63,2.783
64,2.841
65,2.862
66,2.88
67,2.812
68,2.73
69,2.601
70,2.805
71,2.938
72,2.857
73,2.933
74,2.859
75,2.927
76,2.967
77,2.959
78,2.99
79,2.996
80,3.02
81,3.03
82,3.05
83,3.069
84,3.084
85,3.103
86,3.119
87,3.137
88,3.153
89,3.171
90,3.188
91,3.205
92,3.223
93,3.24
94,3.257
95,3.274
96,3.292
97,3.309
98,3.326
99,3.344
100,3.361
101,3.378
