age,dfi
1,0.654
2,1.22
3,1.227
4,1.292
5,1.115
6,1.867
7,1.24
8,1.532
9,1.564
10,1.641
11,1.634
12,1.616
13,1.672
14,1.613
15,1.616
16,1.615
17,1.627
18,1.644
19,1.74
20,1.918
21,1.979
22,1.918
23,2.047
24,2.075
25,2.007
26,2.147
27,2.234
28,2.204
29,2.294
30,2.234
31,2.248
32,2.368
33,2.39
34,2.309
35,2.298
36,2.297
37,2.214
38,2.255
39,2.422
40,2.354
41,2.347
42,2.405
43,2.327
44,2.286
45,2.33
46,2.463
47,2.63
48,2.561
49,2.443
50,2.438
51,2.502
52,2.433
53,2.31
54,2.212
55,2.179
56,2.232
57,2.223
58,2.338
59,2.382
60,2.416
61,2.537
62,2.5
63,2.552
64,2.708
65,2.727
66,2.819
67,2.799
68,2.694
69,2.734
70,2.915
71,2.801
72,2.667
73,2.737
74,2.866
75,2.8
76,2.747
77,2.898
78,2.935
79,2.902
80,3.006
81,2.922
82,3.032
83,3.012
84,3.045
85,3.064
86,3.081
87,3.105
88,3.119
89,3.143
90,3.16
91,3.18
92,3.199
93,3.217
94,3.236
95,3.254
96,3.273
97,3.291
98,3.309
99,3.328
100,3.346
101,3.364
