age,dfi
1,0.444
2,1.078
3,1.239
4,1.112
5,1.116
6,1.171
7,1.159
8,1.31
9,1.397
10,1.474
11,1.518
12,1.517
13,1.649
14,1.769
15,1.758
16,1.764
17,1.882
18,1.962
19,2.042
20,2.043
21,2.11
22,2.104
23,2.083
24,2.107
25,2.128
26,2.158
27,2.123
28,2.089
29,2.015
30,1.844
31,1.771
32,1.775
33,1.893
34,2.084
35,2.132
36,2.273
37,2.361
38,2.429
39,2.577
40,2.518
41,2.442
42,2.515
43,2.655
44,2.829
45,2.804
46,2.821
47,2.805
48,2.739
49,2.861
50,2.924
51,2.933
52,2.978
53,2.987
54,3.159
55,3.196
56,3.14
57,3.032
58,3.087
59,3.12
60,3.053
61,3.02
62,2.829
63,2.837
64,3.041
65,2.834
66,2.902
67,3.044
68,3.052
69,3.083
70,3.236
71,3.254
72,3.352
73,3.358
74,3.269
75,3.237
76,3.395
77,3.239
78,3.244
79,3.389
80,3.47
81,3.353
82,3.396
83,3.306
84,3.317
85,3.331
86,3.299
87,3.306
88,3.296
89,3.303
90,3.301
91,3.307
92,3.315
93,3.321
94,3.331
95,3.341
96,3.353
97,3.365
98,3.378
99,3.391
100,3.405
101,3.42
