age,dfi
1,1.127
2,1.313
3,0.987
4,1.347
5,1.136
6,1.274
7,1.303
8,1.404
9,1.463
10,1.563
11,1.643
12,1.668
13,1.692
14,1.7
15,1.748
16,1.782
17,1.806
18,1.778
19,1.709
20,1.804
21,1.905
22,1.84
23,1.824
24,1.811
25,1.596
26,1.743
27,2.051
28,2.083
29,2.155
30,2.255
31,2.284
32,2.338
33,2.265
34,2.217
35,2.172
36,2.086
37,2.049
38,2.15
39,2.15
40,2.127
41,2.267
42,2.304
43,2.228
44,2.289
45,2.376
46,2.386
47,2.421
48,2.366
49,2.263
50,2.409
51,2.507
52,2.496
53,2.523
54,2.546
55,2.458
56,2.497
57,2.617
58,2.549
59,2.568
60,2.523
61,2.407
62,2.557
63,2.563
64,2.588
65,2.764
66,2.697
67,2.633
68,2.884
69,3.014
70,2.865
71,2.642
72,2.519
73,2.628
74,2.764
75,2.807
76,2.881
77,2.777
78,2.736
79,2.824
80,2.852
81,2.89
82,2.937
83,2.95
84,2.995
85,3.02
86,3.051
87,3.078
88,3.104
89,3.13
90,3.154
91,3.178
92,3.201
93,3.224
94,3.246
95,3.268
96,3.289
97,3.31
98,3.33
99,3.351
100,3.371
101,3.391
