age,dfi
1,1.032
2,1.108
3,1.247
4,1.214
5,1.727
6,1.521
7,1.836
8,1.631
9,1.681
10,1.705
11,1.729
12,1.77
13,1.709
14,1.738
15,1.71
16,1.74
17,1.824
18,1.842
19,1.824
20,1.841
21,1.928
22,1.94
23,1.851
24,1.841
25,1.891
26,1.936
27,1.998
28,1.957
29,1.989
30,2.063
31,2.09
32,2.098
33,2.129
34,2.126
35,2.175
36,2.164
37,2.136
38,2.092
39,2.088
40,2.171
41,2.155
42,2.12
43,2.174
44,2.225
45,2.253
46,2.284
47,2.314
48,2.295
49,2.251
50,2.176
51,2.136
52,2.194
53,2.256
54,2.275
55,2.259
56,2.274
57,2.278
58,2.355
59,2.399
60,2.402
61,2.421
62,2.407
63,2.439
64,2.47
65,2.377
66,2.48
67,2.485
68,2.351
69,2.375
70,2.464
71,2.658
72,2.78
73,2.741
74,2.714
75,2.799
76,2.798
77,2.889
78,2.87
79,2.907
80,2.921
81,2.938
82,2.964
83,2.981
84,3.008
85,3.024
86,3.046
87,3.064
88,3.083
89,3.102
90,3.12
91,3.139
92,3.157
93,3.175
94,3.193
95,3.211
96,3.229
97,3.246
98,3.264
99,3.281
100,3.298
101,3.315
