age,dfi
1,1.209
2,1.558
3,1.564
4,1.279
5,1.569
6,1.575
7,1.823
8,1.666
9,1.667
10,1.609
11,1.655
12,1.793
13,1.83
14,1.9
15,1.923
16,1.964
17,2.044
18,2.059
19,2.103
20,2.164
21,2.158
22,2.159
23,2.165
24,2.051
25,2.12
26,2.225
27,2.225
28,2.191
29,2.282
30,2.273
31,2.286
32,2.247
33,2.316
34,2.318
35,2.296
36,2.28
37,2.193
38,2.254
39,2.358
40,2.28
41,2.218
42,2.325
43,2.372
44,2.29
45,2.197
46,2.276
47,2.282
48,2.297
49,2.246
50,2.307
51,2.356
52,2.434
53,2.472
54,2.636
55,2.564
56,2.613
57,2.745
58,2.745
59,2.588
60,2.794
61,2.691
62,2.742
63,2.988
64,2.871
65,2.657
66,2.792
67,2.792
68,2.83
69,2.842
70,2.721
71,2.863
72,3.047
73,2.903
74,2.943
75,2.929
76,3.055
77,3.114
78,3.101
79,3.072
80,3.116
81,3.095
82,3.137
83,3.126
84,3.143
85,3.153
86,3.162
87,3.177
88,3.188
89,3.203
90,3.216
91,3.23
92,3.245
93,3.259
94,3.274
95,3.289
96,3.305
97,3.321
98,3.337
99,3.353
100,3.369
101,3.386
