age,dfi
1,1.468
2,1.612
3,1.334
4,1.932
5,1.65
6,1.378
7,1.414
8,1.56
9,1.592
10,1.541
11,1.635
12,1.631
13,1.565
14,1.588
15,1.685
16,1.639
17,1.686
18,1.735
19,1.778
20,1.754
21,1.769
22,1.693
23,1.688
24,1.824
25,2.053
26,2.025
27,2.034
28,2.165
29,2.207
30,2.0
31,2.271
32,2.344
33,2.401
34,2.409
35,2.413
36,2.146
37,2.364
38,2.308
39,2.361
40,2.378
41,2.441
42,2.29
43,2.413
44,2.344
45,2.362
46,2.48
47,2.561
48,2.456
49,2.519
50,2.472
51,2.448
52,2.426
53,2.262
54,2.003
55,1.816
56,1.864
57,1.969
58,1.877
59,1.936
60,2.211
61,2.319
62,2.462
63,2.545
64,2.549
65,2.566
66,2.754
67,2.871
68,2.984
69,3.027
70,3.089
71,2.804
72,2.709
73,2.758
74,2.843
75,2.836
76,2.938
77,2.878
78,2.95
79,2.964
80,2.99
81,3.018
82,3.037
83,3.065
84,3.083
85,3.107
86,3.128
87,3.149
88,3.17
89,3.19
90,3.21
91,3.23
92,3.25
93,3.269
94,3.289
95,3.308
96,3.327
97,3.346
98,3.365
99,3.384
100,3.403
101,3.422
