age,dfi
1,0.306
2,1.192
3,1.194
4,0.988
5,1.357
6,0.848
7,1.18
8,1.278
9,1.449
10,1.558
11,1.667
12,1.681
13,1.67
14,1.702
15,1.791
16,1.767
17,1.819
18,1.892
19,1.913
20,1.89
21,1.89
22,1.935
23,1.923
24,1.915
25,1.979
26,2.009
27,1.983
28,1.934
29,1.894
30,1.998
31,1.921
32,1.896
33,1.95
34,1.926
35,1.961
36,2.194
37,2.176
38,2.139
39,2.14
40,2.284
41,2.354
42,2.392
43,2.402
44,2.381
45,2.438
46,2.547
47,2.252
48,2.086
49,2.427
50,2.616
51,2.734
52,2.82
53,2.718
54,2.808
55,3.088
56,2.946
57,2.892
58,2.952
59,3.011
60,2.944
61,2.983
62,2.955
63,2.968
64,2.985
65,3.032
66,3.106
67,3.139
68,3.093
69,3.148
70,3.086
71,3.073
72,3.086
73,3.062
74,3.05
75,3.059
76,3.045
77,3.059
78,3.061
79,3.071
80,3.081
81,3.093
82,3.106
83,3.12
84,3.135
85,3.151
86,3.167
87,3.184
88,3.201
89,3.219
90,3.237
91,3.255
92,3.273
93,3.291
94,3.31
95,3.328
96,3.347
97,3.366
98,3.385
99,3.404
100,3.423
101,3.442
