age,dfi
1,0.461
2,1.064
3,1.127
4,1.21
5,0.847
6,1.417
7,1.625
8,1.504
9,1.598
10,1.554
11,1.658
12,1.666
13,1.665
14,1.592
15,1.599
16,1.632
17,1.874
18,1.938
19,1.97
20,1.942
21,1.849
22,1.721
23,1.8
24,1.972
25,2.154
26,2.315
27,2.34
28,2.265
29,2.212
30,2.243
31,2.208
32,2.288
33,2.387
34,2.377
35,2.419
36,2.469
37,2.423
38,2.524
39,2.559
40,2.552
41,2.593
42,2.623
43,2.631
44,2.785
45,2.784
46,2.621
47,2.549
48,2.422
49,2.218
50,2.161
51,2.391
52,2.72
53,2.891
54,2.923
55,2.82
56,2.921
57,3.183
58,3.088
59,3.045
60,3.002
61,2.902
62,2.896
63,2.802
64,2.632
65,2.86
66,3.107
67,2.948
68,2.904
69,2.896
70,2.561
71,2.536
72,2.675
73,2.71
74,2.798
75,2.856
76,2.865
77,2.922
78,2.95
79,2.985
80,3.013
81,3.041
82,3.068
83,3.092
84,3.116
85,3.139
86,3.161
87,3.183
88,3.204
89,3.225
90,3.246
91,3.267
92,3.287
93,3.307
94,3.327
95,3.347
96,3.367
97,3.387
98,3.407
99,3.427
100,3.447
101,3.466
