age,dfi
1,1.203
2,2.11
3,1.884
4,2.285
5,2.589
6,1.916
7,1.7
8,1.933
9,2.056
10,2.164
11,2.209
12,2.263
13,2.279
14,2.289
15,2.356
16,2.365
17,2.297
18,2.271
19,2.369
20,2.387
21,2.41
22,2.391
23,2.463
24,2.444
25,2.508
26,2.506
27,2.309
28,2.397
29,2.506
30,2.402
31,2.482
32,2.413
33,2.337
34,2.524
35,2.394
36,2.457
37,2.52
38,2.557
39,2.484
40,2.528
41,2.479
42,2.323
43,2.633
44,2.48
45,2.535
46,2.569
47,2.513
48,2.65
49,2.735
50,2.632
51,2.521
52,2.245
53,2.135
54,2.375
55,2.606
56,2.605
57,2.54
58,2.43
59,2.274
60,2.327
61,2.33
62,2.566
63,2.486
64,2.412
65,2.406
66,2.269
67,2.204
68,2.019
69,1.97
70,2.082
71,1.826
72,1.931
73,1.867
74,1.916
75,2.017
76,1.938
77,2.022
78,2.073
79,2.15
80,2.239
81,2.311
82,2.378
83,2.444
84,2.509
85,2.576
86,2.632
87,2.688
88,2.739
89,2.788
90,2.834
91,2.878
92,2.92
93,2.96
94,2.998
95,3.035
96,3.07
97,3.103
98,3.136
99,3.167
100,3.197
101,3.225
