age,dfi
1,0.833
2,0.894
3,1.037
4,1.377
5,1.754
6,1.396
7,1.521
8,1.526
9,1.553
10,1.49
11,1.427
12,1.449
13,1.503
14,1.569
15,1.613
16,1.542
17,1.516
18,1.625
19,1.698
20,1.721
21,1.758
22,1.754
23,1.841
24,1.897
25,1.849
26,1.903
27,1.93
28,1.928
29,1.961
30,2.009
31,2.029
32,2.047
33,2.01
34,1.965
35,2.003
36,1.966
37,1.939
38,1.986
39,2.027
40,2.044
41,2.065
42,2.002
43,2.174
44,2.398
45,2.386
46,2.424
47,2.443
48,2.332
49,2.375
50,2.377
51,2.475
52,2.502
53,2.494
54,2.489
55,2.53
56,2.522
57,2.502
58,2.492
59,2.553
60,2.636
61,2.682
62,2.652
63,2.681
64,2.707
65,2.633
66,2.568
67,2.549
68,2.631
69,2.716
70,2.683
71,2.672
72,2.63
73,2.694
74,2.705
75,2.774
76,2.768
77,2.815
78,2.827
79,2.863
80,2.89
81,2.915
82,2.943
83,2.965
84,2.99
85,3.012
86,3.035
87,3.057
88,3.079
89,3.101
90,3.121
91,3.142
92,3.162
93,3.182
94,3.202
95,3.221
96,3.24
97,3.259
98,3.278
99,3.296
100,3.315
101,3.333
