age,dfi
1,1.546
2,1.634
3,1.617
4,1.659
5,1.337
6,1.322
7,1.372
8,1.495
9,1.499
10,1.548
11,1.592
12,1.551
13,1.599
14,1.726
15,1.793
16,1.914
17,1.922
18,2.036
19,2.138
20,2.219
21,2.225
22,2.196
23,2.043
24,2.072
25,2.11
26,2.115
27,2.147
28,2.184
29,2.187
30,2.25
31,1.891
32,1.826
33,1.954
34,1.944
35,2.08
36,2.113
37,2.09
38,2.197
39,2.197
40,2.258
41,2.355
42,2.295
43,2.356
44,2.305
45,2.252
46,2.222
47,2.328
48,2.401
49,2.493
50,2.552
51,2.539
52,2.519
53,2.528
54,2.588
55,2.592
56,2.511
57,2.734
58,2.544
59,2.449
60,2.665
61,2.931
62,3.076
63,3.04
64,2.848
65,3.013
66,3.1
67,3.002
68,2.947
69,3.011
70,3.054
71,3.272
72,3.311
73,3.212
74,3.178
75,3.154
76,3.122
77,3.146
78,3.121
79,3.126
80,3.125
81,3.13
82,3.137
83,3.145
84,3.157
85,3.168
86,3.182
87,3.196
88,3.211
89,3.227
90,3.243
91,3.26
92,3.277
93,3.295
94,3.313
95,3.331
96,3.349
97,3.368
98,3.386
99,3.405
100,3.424
101,3.442
