age,dfi
1,1.565
2,1.452
3,2.16
4,2.118
5,2.191
6,1.797
7,2.259
8,1.937
9,1.953
10,1.994
11,1.873
12,1.929
13,1.958
14,1.988
15,1.883
16,1.782
17,1.972
18,2.123
19,2.122
20,2.124
21,2.088
22,2.064
23,2.343
24,2.35
25,2.391
26,2.469
27,2.515
28,2.48
29,2.61
30,2.481
31,2.531
32,2.416
33,2.556
34,2.549
35,2.539
36,2.634
37,2.662
38,2.403
39,2.448
40,2.496
41,2.582
42,2.857
43,3.042
44,3.078
45,2.888
46,2.858
47,2.897
48,2.87
49,2.952
50,3.058
51,3.18
52,3.181
53,3.103
54,3.028
55,3.073
56,3.318
57,3.305
58,3.46
59,3.471
60,3.559
61,2.792
62,2.926
63,3.322
64,3.78
65,3.876
66,3.92
67,3.741
68,3.209
69,2.916
70,3.378
71,3.696
72,3.577
73,3.483
74,3.361
75,3.289
76,3.251
77,3.225
78,3.196
79,3.181
80,3.172
81,3.169
82,3.17
83,3.175
84,3.182
85,3.192
86,3.204
87,3.217
88,3.232
89,3.247
90,3.264
91,3.281
92,3.298
93,3.316
94,3.334
95,3.352
96,3.371
97,3.39
98,3.409
99,3.428
100,3.447
101,3.466
