age,dfi
1,1.392
2,1.185
3,0.923
4,1.207
5,1.675
6,1.813
7,1.788
8,1.71
9,1.786
10,1.816
11,1.794
12,1.788
13,1.811
14,1.895
15,2.01
16,1.999
17,1.977
18,2.0
19,2.069
20,2.088
21,2.062
22,1.809
23,1.606
24,1.917
25,2.208
26,2.116
27,2.041
28,2.028
29,2.053
30,2.172
31,2.217
32,2.244
33,2.23
34,2.301
35,2.371
36,2.409
37,2.41
38,2.396
39,2.472
40,2.498
41,2.488
42,2.531
43,2.526
44,2.61
45,2.558
46,2.615
47,2.659
48,2.605
49,2.603
50,2.564
51,2.533
52,2.714
53,2.761
54,2.824
55,2.742
56,2.731
57,2.806
58,2.832
59,2.782
60,2.664
61,2.616
62,2.536
63,2.55
64,2.614
65,2.621
66,2.627
67,2.565
68,2.412
69,2.467
70,2.53
71,2.757
72,2.881
73,2.826
74,2.844
75,2.867
76,2.917
77,2.964
78,2.964
79,2.984
80,2.996
81,3.014
82,3.033
83,3.053
84,3.073
85,3.09
86,3.108
87,3.125
88,3.143
89,3.16
90,3.178
91,3.195
92,3.212
93,3.23
94,3.247
95,3.264
96,3.281
97,3.298
98,3.315
99,3.332
100,3.349
101,3.366
