age,dfi
1,1.001
2,0.842
3,0.902
4,1.199
5,1.134
6,1.435
7,1.216
8,1.396
9,1.369
10,1.396
11,1.491
12,1.552
13,1.602
14,1.577
15,1.604
16,1.747
17,1.812
18,1.756
19,1.778
20,1.79
21,1.752
22,1.755
23,1.746
24,1.86
25,2.033
26,2.039
27,2.014
28,2.02
29,2.003
30,2.043
31,2.138
32,2.209
33,2.144
34,2.143
35,2.105
36,2.08
37,2.167
38,2.143
39,2.146
40,2.308
41,2.332
42,2.32
43,2.363
44,2.316
45,2.421
46,2.432
47,2.373
48,2.651
49,2.746
50,2.668
51,2.643
52,2.603
53,2.779
54,2.904
55,2.782
56,2.767
57,2.723
58,2.778
59,2.811
60,2.719
61,2.723
62,2.813
63,2.806
64,2.799
65,2.692
66,2.563
67,2.576
68,2.612
69,2.704
70,2.792
71,2.815
72,2.808
73,2.84
74,2.864
75,2.902
76,2.927
77,2.941
78,2.962
79,2.98
80,3.001
81,3.021
82,3.041
83,3.061
84,3.08
85,3.099
86,3.118
87,3.137
88,3.156
89,3.175
90,3.194
91,3.212
92,3.231
93,3.249
94,3.268
95,3.286
96,3.304
97,3.322
98,3.34
99,3.358
100,3.376
101,3.394
