age,dfi
1,0.981
2,0.951
3,1.468
4,1.08
5,0.94
6,0.914
7,0.857
8,1.185
9,1.267
10,1.352
11,1.37
12,1.466
13,1.469
14,1.437
15,1.525
16,1.579
17,1.623
18,1.652
19,1.608
20,1.585
21,1.663
22,1.715
23,1.728
24,1.836
25,1.807
26,1.724
27,1.809
28,1.733
29,1.777
30,1.923
31,1.992
32,1.905
33,1.906
34,1.931
35,2.092
36,2.002
37,2.195
38,2.07
39,1.996
40,2.242
41,2.292
42,2.07
43,2.195
44,2.08
45,2.176
46,2.295
47,2.088
48,2.085
49,2.26
50,2.259
51,2.341
52,2.162
53,2.132
54,2.194
55,2.241
56,2.237
57,2.416
58,2.351
59,2.499
60,2.509
61,2.406
62,2.743
63,2.555
64,2.193
65,2.404
66,2.469
67,2.586
68,2.98
69,2.989
70,3.017
71,3.198
72,3.228
73,3.167
74,3.172
75,3.131
76,3.114
77,3.136
78,3.116
79,3.121
80,3.122
81,3.129
82,3.135
83,3.144
84,3.156
85,3.167
86,3.18
87,3.194
88,3.208
89,3.223
90,3.239
91,3.255
92,3.272
93,3.289
94,3.306
95,3.324
96,3.341
97,3.359
98,3.377
99,3.395
100,3.414
101,3.432
