age,dfi
1,1.513
2,1.327
3,1.665
4,1.257
5,1.526
6,1.612
7,1.34
8,1.564
9,1.448
10,1.456
11,1.44
12,1.498
13,1.606
14,1.542
15,1.567
16,1.541
17,1.504
18,1.634
19,1.783
20,1.795
21,1.914
22,1.929
23,1.818
24,1.952
25,2.068
26,2.033
27,2.004
28,2.161
29,2.01
30,2.065
31,2.064
32,2.108
33,2.286
34,2.179
35,2.157
36,2.21
37,2.017
38,2.059
39,2.285
40,2.157
41,2.189
42,2.279
43,2.233
44,2.285
45,2.136
46,2.105
47,1.845
48,1.815
49,2.153
50,2.336
51,2.314
52,2.301
53,2.389
54,2.594
55,2.643
56,2.763
57,2.831
58,2.899
59,2.75
60,2.541
61,2.637
62,3.04
63,3.107
64,3.027
65,2.934
66,3.04
67,3.191
68,3.246
69,3.274
70,3.249
71,3.142
72,3.115
73,3.102
74,3.082
75,3.089
76,3.079
77,3.079
78,3.083
79,3.089
80,3.098
81,3.108
82,3.12
83,3.133
84,3.147
85,3.162
86,3.178
87,3.194
88,3.211
89,3.229
90,3.246
91,3.264
92,3.282
93,3.301
94,3.319
95,3.338
96,3.357
97,3.376
98,3.395
99,3.414
100,3.433
101,3.452
