age,dfi
1,1.304
2,1.243
3,1.544
4,1.487
5,1.585
6,1.536
7,1.546
8,1.607
9,1.493
10,1.62
11,1.84
12,1.944
13,1.972
14,1.976
15,1.872
16,1.962
17,2.039
18,1.962
19,1.927
20,1.965
21,1.954
22,1.797
23,1.895
24,2.006
25,2.156
26,2.134
27,2.183
28,1.707
29,1.939
30,2.25
31,2.334
32,2.214
33,2.199
34,2.224
35,2.272
36,2.236
37,2.184
38,2.262
39,2.289
40,2.457
41,2.455
42,2.433
43,2.458
44,2.438
45,2.57
46,2.611
47,2.67
48,2.667
49,2.697
50,2.705
51,2.787
52,2.989
53,3.075
54,3.004
55,3.05
56,2.774
57,2.686
58,2.876
59,2.898
60,3.046
61,2.292
62,2.362
63,2.739
64,2.891
65,2.934
66,3.141
67,2.893
68,2.405
69,2.72
70,3.001
71,3.206
72,3.255
73,3.239
74,3.069
75,3.156
76,3.068
77,3.114
78,3.092
79,3.099
80,3.11
81,3.113
82,3.129
83,3.138
84,3.154
85,3.169
86,3.185
87,3.202
88,3.219
89,3.237
90,3.255
91,3.274
92,3.293
93,3.312
94,3.331
95,3.35
96,3.369
97,3.388
98,3.408
99,3.427
100,3.447
101,3.466
