age,dfi
1,0.695
2,1.041
3,0.92
4,1.16
5,1.114
6,1.544
7,1.483
8,1.46
9,1.573
10,1.654
11,1.628
12,1.632
13,1.787
14,1.825
15,1.896
16,1.946
17,1.861
18,1.919
19,2.0
20,1.938
21,1.892
22,1.897
23,1.935
24,1.995
25,2.001
26,2.028
27,2.07
28,2.042
29,2.084
30,2.132
31,2.137
32,2.2
33,2.22
34,2.184
35,2.206
36,2.185
37,2.157
38,2.154
39,2.235
40,2.223
41,2.056
42,1.913
43,2.013
44,2.332
45,2.42
46,2.275
47,2.469
48,2.622
49,2.621
50,2.541
51,2.479
52,2.461
53,2.552
54,2.551
55,2.559
56,2.425
57,2.452
58,2.442
59,2.381
60,2.406
61,2.477
62,2.485
63,2.446
64,2.553
65,2.509
66,2.43
67,2.327
68,2.12
69,2.105
70,2.109
71,2.176
72,2.267
73,2.317
74,2.382
75,2.447
76,2.511
77,2.576
78,2.629
79,2.682
80,2.728
81,2.773
82,2.816
83,2.856
84,2.894
85,2.93
86,2.965
87,2.998
88,3.029
89,3.06
90,3.089
91,3.117
92,3.144
93,3.17
94,3.195
95,3.22
96,3.244
97,3.267
98,3.29
99,3.312
100,3.334
101,3.355
