age,dfi
1,1.106
2,1.136
3,1.08
4,1.196
5,1.271
6,1.078
7,1.125
8,1.343
9,1.394
10,1.449
11,1.585
12,1.669
13,1.686
14,1.626
15,1.642
16,1.649
17,1.704
18,1.719
19,1.802
20,1.976
21,2.039
22,1.998
23,2.039
24,1.927
25,2.014
26,1.991
27,1.895
28,1.986
29,2.097
30,2.162
31,2.267
32,2.277
33,2.436
34,2.439
35,2.328
36,2.298
37,2.241
38,2.235
39,2.324
40,2.298
41,2.243
42,2.326
43,2.259
44,2.219
45,2.163
46,2.163
47,2.18
48,2.162
49,2.119
50,2.165
51,2.304
52,2.49
53,2.447
54,2.44
55,2.493
56,2.491
57,2.553
58,2.509
59,2.515
60,2.692
61,2.637
62,2.563
63,2.155
64,1.784
65,1.945
66,2.254
67,2.532
68,2.844
69,2.823
70,2.959
71,3.097
72,3.086
73,3.072
74,3.066
75,3.045
76,3.065
77,3.064
78,3.066
79,3.074
80,3.082
81,3.093
82,3.103
83,3.117
84,3.13
85,3.144
86,3.159
87,3.175
88,3.191
89,3.207
90,3.224
91,3.241
92,3.259
93,3.276
94,3.294
95,3.312
96,3.33
97,3.348
98,3.366
99,3.385
100,3.403
101,3.421
