age,dfi
1,0.923
2,0.779
3,1.551
4,1.565
5,1.458
6,1.657
7,2.067
8,1.779
9,1.888
10,1.857
11,1.891
12,1.832
13,1.774
14,1.845
15,1.88
16,2.085
17,2.19
18,2.14
19,2.195
20,2.194
21,2.082
22,2.163
23,2.13
24,2.126
25,2.228
26,2.24
27,2.212
28,2.273
29,2.233
30,2.111
31,2.108
32,2.025
33,2.046
34,2.124
35,2.168
36,2.238
37,2.342
38,2.453
39,2.496
40,2.374
41,2.413
42,2.407
43,2.482
44,2.537
45,2.404
46,2.48
47,2.411
48,2.392
49,2.387
50,2.487
51,2.57
52,2.569
53,2.518
54,2.407
55,2.356
56,2.416
57,2.513
58,2.565
59,2.607
60,2.661
61,2.701
62,2.74
63,2.67
64,2.616
65,2.66
66,2.577
67,2.364
68,2.536
69,2.819
70,2.979
71,3.002
72,3.003
73,2.989
74,2.998
75,3.001
76,3.019
77,3.028
78,3.043
79,3.058
80,3.074
81,3.091
82,3.108
83,3.126
84,3.144
85,3.163
86,3.182
87,3.201
88,3.22
89,3.239
90,3.259
91,3.278
92,3.298
93,3.317
94,3.337
95,3.356
96,3.376
97,3.396
98,3.415
99,3.435
100,3.455
101,3.474
