age,dfi
1,1.002
2,1.642
3,1.077
4,1.247
5,1.469
6,1.453
7,1.346
8,1.494
9,1.587
10,1.68
11,1.766
12,1.77
13,1.796
14,1.831
15,1.841
16,1.838
17,1.863
18,1.884
19,1.904
20,1.945
21,2.005
22,2.056
23,1.979
24,1.989
25,2.01
26,1.96
27,2.033
28,1.949
29,1.977
30,2.167
31,2.019
32,1.995
33,2.061
34,2.047
35,2.177
36,2.243
37,2.179
38,2.209
39,2.161
40,2.146
41,2.217
42,2.215
43,2.207
44,2.208
45,2.289
46,2.358
47,2.441
48,2.411
49,2.252
50,2.347
51,2.415
52,2.451
53,2.555
54,2.548
55,2.645
56,2.76
57,2.65
58,2.76
59,2.692
60,2.705
61,2.663
62,2.677
63,2.815
64,2.759
65,2.757
66,2.819
67,2.868
68,2.806
69,2.783
70,2.82
71,2.838
72,2.846
73,2.691
74,2.573
75,2.68
76,2.677
77,2.677
78,2.712
79,2.725
80,2.791
81,2.815
82,2.85
83,2.88
84,2.922
85,2.947
86,2.976
87,3.006
88,3.032
89,3.059
90,3.085
91,3.111
92,3.135
93,3.159
94,3.183
95,3.205
96,3.228
97,3.25
98,3.272
99,3.293
100,3.314
101,3.334
