age,dfi
1,2.059
2,1.959
3,2.42
4,1.515
5,2.432
6,1.509
7,0.591
8,1.495
9,1.358
10,1.783
11,2.178
12,2.086
13,2.269
14,2.448
15,2.288
16,2.189
17,2.166
18,1.961
19,1.953
20,1.861
21,1.879
22,1.611
23,1.676
24,1.929
25,2.072
26,2.166
27,2.282
28,2.412
29,2.411
30,2.361
31,2.326
32,2.199
33,2.273
34,2.382
35,2.277
36,2.248
37,2.199
38,2.12
39,2.16
40,2.109
41,2.273
42,2.248
43,2.3
44,2.327
45,2.342
46,2.285
47,2.446
48,2.564
49,2.563
50,2.601
51,2.716
52,2.571
53,2.515
54,2.534
55,2.362
56,2.565
57,2.642
58,2.507
59,2.64
60,2.698
61,2.692
62,2.767
63,2.674
64,2.595
65,2.68
66,2.831
67,2.953
68,2.92
69,3.05
70,3.156
71,3.15
72,3.125
73,3.104
74,3.083
75,3.09
76,3.087
77,3.085
78,3.089
79,3.094
80,3.102
81,3.111
82,3.122
83,3.134
84,3.147
85,3.161
86,3.176
87,3.191
88,3.207
89,3.223
90,3.24
91,3.257
92,3.274
93,3.292
94,3.31
95,3.328
96,3.346
97,3.364
98,3.383
99,3.401
100,3.42
101,3.438
