age,dfi
1,1.092
2,1.514
3,1.378
4,1.734
5,2.019
6,2.032
7,1.914
8,1.849
9,1.806
10,1.739
11,1.737
12,1.803
13,1.754
14,1.637
15,1.734
16,1.702
17,1.667
18,1.648
19,1.714
20,1.823
21,1.945
22,2.023
23,2.077
24,2.199
25,2.182
26,2.135
27,2.127
28,2.23
29,2.246
30,2.317
31,2.294
32,2.269
33,2.386
34,2.438
35,2.304
36,2.361
37,2.317
38,2.336
39,2.361
40,2.417
41,2.524
42,2.449
43,2.376
44,2.49
45,2.414
46,2.436
47,2.548
48,2.643
49,2.58
50,2.595
51,2.62
52,2.685
53,2.751
54,2.813
55,2.63
56,2.594
57,2.576
58,2.627
59,2.717
60,2.614
61,2.283
62,2.506
63,2.523
64,2.746
65,2.823
66,2.919
67,2.949
68,2.323
69,2.446
70,2.893
71,2.947
72,3.021
73,3.051
74,2.943
75,3.025
76,3.001
77,3.034
78,3.038
79,3.055
80,3.073
81,3.086
82,3.105
83,3.121
84,3.14
85,3.158
86,3.177
87,3.196
88,3.215
89,3.234
90,3.253
91,3.272
92,3.291
93,3.311
94,3.33
95,3.35
96,3.369
97,3.389
98,3.408
99,3.428
100,3.447
101,3.467
