age,dfi
1,0.65
2,1.669
3,1.589
4,1.611
5,1.681
6,1.344
7,2.052
8,1.676
9,1.721
10,1.678
11,1.785
12,1.907
13,1.905
14,1.795
15,1.837
16,1.951
17,1.971
18,2.06
19,2.177
20,2.211
21,2.228
22,2.224
23,2.188
24,2.246
25,2.179
26,2.311
27,2.393
28,2.382
29,2.296
30,2.225
31,2.294
32,2.366
33,2.304
34,2.269
35,2.134
36,2.086
37,2.226
38,2.187
39,2.323
40,2.42
41,2.499
42,2.474
43,2.449
44,2.492
45,2.502
46,2.39
47,2.27
48,2.415
49,2.423
50,2.39
51,2.325
52,2.588
53,2.739
54,2.731
55,2.733
56,2.787
57,2.797
58,2.803
59,2.684
60,2.732
61,2.749
62,2.939
63,2.911
64,2.995
65,2.838
66,2.787
67,2.715
68,2.968
69,2.735
70,2.563
71,2.609
72,2.716
73,2.739
74,2.844
75,2.844
76,2.896
77,2.929
78,2.961
79,2.992
80,3.018
81,3.046
82,3.07
83,3.094
84,3.117
85,3.139
86,3.161
87,3.182
88,3.203
89,3.224
90,3.244
91,3.264
92,3.284
93,3.304
94,3.324
95,3.344
96,3.364
97,3.384
98,3.403
99,3.423
100,3.443
101,3.462
