age,dfi
1,1.242
2,1.234
3,1.497
4,1.826
5,1.542
6,2.268
7,1.398
8,1.745
9,1.856
10,2.027
11,1.871
12,1.908
13,2.149
14,2.119
15,2.032
16,2.062
17,2.194
18,2.184
19,2.216
20,2.216
21,2.062
22,2.101
23,2.155
24,2.073
25,2.103
26,2.212
27,2.341
28,2.297
29,2.249
30,2.352
31,2.424
32,2.398
33,2.365
34,2.412
35,2.401
36,2.412
37,2.611
38,2.6
39,2.723
40,2.488
41,2.289
42,2.526
43,2.679
44,2.654
45,2.778
46,2.938
47,2.837
48,2.656
49,2.709
50,2.699
51,2.901
52,3.061
53,2.885
54,2.798
55,2.99
56,3.053
57,3.086
58,3.125
59,3.024
60,2.89
61,2.996
62,3.04
63,3.192
64,3.16
65,3.095
66,3.24
67,3.402
68,3.307
69,3.114
70,3.425
71,3.479
72,3.32
73,3.261
74,3.223
75,3.154
76,3.158
77,3.129
78,3.125
79,3.121
80,3.123
81,3.13
82,3.138
83,3.149
84,3.162
85,3.176
86,3.191
87,3.207
88,3.224
89,3.242
90,3.26
91,3.278
92,3.297
93,3.316
94,3.335
95,3.354
96,3.373
97,3.392
98,3.411
99,3.431
100,3.45
101,3.47
