age,dfi
1,1.943
2,1.595
3,1.725
4,1.731
5,1.735
6,1.794
7,1.554
8,1.813
9,1.771
10,1.81
11,1.788
12,1.797
13,1.866
14,1.958
15,2.083
16,2.093
17,2.169
18,2.252
19,2.224
20,2.241
21,2.258
22,2.253
23,2.267
24,2.174
25,2.177
26,2.321
27,2.345
28,2.307
29,2.303
30,2.366
31,2.487
32,2.454
33,2.453
34,2.495
35,2.512
36,2.704
37,2.704
38,2.677
39,2.649
40,2.647
41,2.641
42,2.396
43,2.32
44,2.342
45,2.443
46,2.47
47,2.368
48,2.449
49,2.434
50,2.505
51,2.549
52,2.575
53,2.654
54,2.716
55,2.708
56,2.733
57,2.831
58,2.854
59,2.839
60,2.905
61,2.971
62,2.911
63,2.898
64,2.864
65,2.915
66,2.957
67,2.987
68,2.973
69,2.939
70,2.931
71,2.727
72,2.931
73,2.958
74,2.824
75,3.006
76,2.854
77,2.829
78,2.983
79,2.934
80,2.97
81,3.03
82,2.936
83,3.057
84,3.025
85,3.064
86,3.073
87,3.092
88,3.112
89,3.12
90,3.146
91,3.157
92,3.176
93,3.192
94,3.208
95,3.225
96,3.24
97,3.257
98,3.273
99,3.289
100,3.305
101,3.321
