age,dfi
1,0.951
2,1.257
3,1.235
4,1.022
5,1.212
6,1.171
7,1.407
8,1.396
9,1.474
10,1.526
11,1.607
12,1.668
13,1.691
14,1.635
15,1.567
16,1.629
17,1.604
18,1.585
19,1.715
20,1.714
21,1.697
22,1.772
23,1.8
24,1.848
25,1.896
26,1.927
27,1.89
28,1.905
29,2.01
30,1.855
31,1.706
32,1.753
33,1.84
34,2.032
35,2.078
36,2.089
37,2.19
38,2.291
39,2.303
40,2.107
41,2.027
42,2.129
43,2.208
44,2.258
45,2.235
46,2.183
47,2.248
48,2.349
49,2.454
50,2.559
51,2.526
52,2.537
53,2.634
54,2.84
55,2.903
56,2.712
57,2.604
58,2.667
59,2.807
60,2.92
61,2.831
62,2.804
63,2.925
64,3.098
65,3.109
66,3.078
67,3.108
68,3.105
69,3.038
70,3.01
71,2.997
72,2.964
73,3.051
74,3.022
75,2.863
76,2.997
77,3.088
78,3.166
79,3.406
80,3.404
81,3.333
82,3.342
83,3.294
84,3.31
85,3.309
86,3.295
87,3.296
88,3.295
89,3.299
90,3.303
91,3.311
92,3.32
93,3.329
94,3.34
95,3.352
96,3.365
97,3.378
98,3.393
99,3.407
100,3.423
101,3.438
