age,dfi
1,0.904
2,1.014
3,1.228
4,1.403
5,1.817
6,1.572
7,1.71
8,1.619
9,1.657
10,1.706
11,1.769
12,1.852
13,1.841
14,1.85
15,1.848
16,1.793
17,1.758
18,1.805
19,1.812
20,1.819
21,1.875
22,1.944
23,2.018
24,2.026
25,2.002
26,1.977
27,2.017
28,2.032
29,2.108
30,2.048
31,2.111
32,2.231
33,1.96
34,1.642
35,1.832
36,2.033
37,2.136
38,2.18
39,2.175
40,2.262
41,2.297
42,2.329
43,2.35
44,2.419
45,2.42
46,2.407
47,2.387
48,2.394
49,2.491
50,2.486
51,2.5
52,2.501
53,2.556
54,2.651
55,2.48
56,2.494
57,2.68
58,2.491
59,2.445
60,2.535
61,2.373
62,2.538
63,2.644
64,2.523
65,2.673
66,2.862
67,2.675
68,2.598
69,2.721
70,2.811
71,2.952
72,2.69
73,2.628
74,2.665
75,2.778
76,2.779
77,2.716
78,2.738
79,2.784
80,2.825
81,2.848
82,2.875
83,2.891
84,2.932
85,2.949
86,2.976
87,3.0
88,3.023
89,3.045
90,3.066
91,3.089
92,3.109
93,3.13
94,3.15
95,3.17
96,3.189
97,3.208
98,3.227
99,3.246
100,3.264
101,3.282
