age,dfi
1,0.992
2,1.294
3,0.888
4,0.879
5,1.343
6,1.379
7,1.635
8,1.487
9,1.623
10,1.664
11,1.647
12,1.65
13,1.651
14,1.687
15,1.747
16,1.739
17,1.705
18,1.755
19,1.844
20,1.903
21,1.845
22,1.747
23,1.787
24,1.917
25,1.909
26,1.898
27,1.984
28,1.982
29,1.992
30,2.083
31,2.089
32,2.113
33,2.092
34,2.096
35,2.143
36,2.23
37,2.271
38,2.18
39,2.171
40,2.267
41,2.255
42,2.23
43,2.313
44,2.44
45,2.435
46,2.338
47,2.346
48,2.278
49,2.16
50,2.301
51,2.506
52,2.669
53,2.691
54,2.574
55,2.567
56,2.526
57,2.416
58,2.445
59,2.335
60,2.221
61,2.212
62,2.274
63,2.441
64,2.581
65,2.487
66,2.345
67,2.178
68,2.13
69,2.127
70,2.088
71,2.132
72,2.224
73,2.294
74,2.363
75,2.428
76,2.485
77,2.559
78,2.612
79,2.666
80,2.715
81,2.761
82,2.804
83,2.844
84,2.884
85,2.92
86,2.955
87,2.988
88,3.02
89,3.05
90,3.079
91,3.107
92,3.134
93,3.16
94,3.185
95,3.21
96,3.234
97,3.257
98,3.28
99,3.302
100,3.324
101,3.345
