age,dfi
1,0.046
2,0.955
3,0.578
4,0.644
5,0.887
6,1.155
7,0.206
8,1.026
9,1.011
10,1.192
11,1.29
12,1.35
13,1.479
14,1.504
15,1.674
16,1.798
17,1.775
18,1.832
19,1.917
20,1.979
21,1.986
22,1.992
23,1.983
24,1.889
25,1.907
26,1.963
27,1.899
28,1.864
29,1.748
30,1.783
31,1.921
32,1.944
33,1.954
34,2.009
35,2.063
36,2.189
37,2.123
38,2.046
39,2.254
40,2.274
41,2.318
42,2.358
43,2.221
44,2.314
45,2.354
46,2.323
47,2.296
48,2.282
49,2.332
50,2.312
51,2.33
52,2.38
53,2.464
54,2.506
55,2.501
56,2.525
57,2.447
58,2.43
59,2.504
60,2.419
61,2.263
62,2.272
63,2.356
64,2.453
65,2.481
66,2.513
67,2.46
68,2.259
69,2.387
70,2.4
71,2.368
72,2.507
73,2.492
74,2.579
75,2.631
76,2.658
77,2.722
78,2.756
79,2.802
80,2.835
81,2.873
82,2.906
83,2.937
84,2.969
85,2.997
86,3.026
87,3.053
88,3.079
89,3.104
90,3.128
91,3.152
92,3.175
93,3.198
94,3.22
95,3.241
96,3.262
97,3.283
98,3.303
99,3.324
100,3.343
101,3.363
