age,dfi
1,1.136
2,1.345
3,1.13
4,1.118
5,1.845
6,1.057
7,0.447
8,1.303
9,1.056
10,0.962
11,1.135
12,1.401
13,1.463
14,1.539
15,1.548
16,1.671
17,1.789
18,1.781
19,1.864
20,1.911
21,1.939
22,1.892
23,1.816
24,1.842
25,1.855
26,1.833
27,1.823
28,1.811
29,1.901
30,2.003
31,2.07
32,2.067
33,2.116
34,2.148
35,2.147
36,2.344
37,2.354
38,2.403
39,2.384
40,2.295
41,2.393
42,2.378
43,2.354
44,2.374
45,2.416
46,2.413
47,2.406
48,2.38
49,2.383
50,2.505
51,2.438
52,2.426
53,2.402
54,2.369
55,2.644
56,2.641
57,2.577
58,2.647
59,2.503
60,2.572
61,2.666
62,2.604
63,2.549
64,2.549
65,2.597
66,2.696
67,2.605
68,2.619
69,2.759
70,2.861
71,2.758
72,2.768
73,2.853
74,2.952
75,3.06
76,2.954
77,2.914
78,2.906
79,2.927
80,3.004
81,2.973
82,3.017
83,2.989
84,3.039
85,3.049
86,3.07
87,3.093
88,3.106
89,3.128
90,3.141
91,3.162
92,3.178
93,3.196
94,3.213
95,3.23
96,3.248
97,3.264
98,3.282
99,3.298
100,3.315
101,3.332
