age,dfi
1,1.534
2,1.277
3,1.189
4,0.787
5,1.344
6,1.409
7,1.693
8,1.55
9,1.566
10,1.654
11,1.721
12,1.802
13,1.937
14,1.995
15,1.995
16,2.102
17,2.02
18,2.036
19,2.062
20,2.019
21,1.982
22,2.001
23,2.013
24,2.02
25,1.996
26,1.966
27,1.976
28,1.992
29,2.028
30,2.072
31,2.048
32,2.118
33,2.198
34,2.214
35,2.226
36,2.295
37,2.385
38,2.261
39,2.05
40,2.21
41,2.371
42,2.365
43,2.434
44,2.489
45,2.594
46,2.747
47,2.694
48,2.71
49,2.752
50,2.733
51,2.719
52,2.703
53,2.692
54,2.626
55,2.611
56,2.642
57,2.577
58,2.571
59,2.47
60,2.356
61,2.333
62,2.396
63,2.487
64,2.492
65,2.556
66,2.602
67,2.451
68,2.331
69,2.446
70,2.645
71,2.607
72,2.625
73,2.669
74,2.661
75,2.791
76,2.756
77,2.825
78,2.845
79,2.876
80,2.906
81,2.93
82,2.964
83,2.985
84,3.014
85,3.038
86,3.062
87,3.086
88,3.108
89,3.131
90,3.153
91,3.175
92,3.196
93,3.217
94,3.238
95,3.258
96,3.278
97,3.298
98,3.318
99,3.337
100,3.357
101,3.376
