age,dfi
1,1.531
2,1.468
3,1.395
4,1.722
5,1.264
6,0.846
7,1.3
8,1.351
9,1.437
10,1.457
11,1.575
12,1.73
13,1.817
14,1.855
15,1.803
16,1.848
17,1.937
18,1.959
19,1.925
20,2.036
21,2.204
22,2.276
23,2.252
24,2.206
25,2.166
26,2.238
27,2.235
28,2.145
29,2.129
30,2.256
31,2.333
32,2.358
33,2.363
34,2.345
35,2.35
36,2.246
37,2.234
38,2.247
39,2.21
40,2.197
41,2.173
42,2.168
43,2.236
44,2.407
45,2.532
46,2.437
47,2.394
48,2.345
49,2.355
50,2.371
51,2.223
52,2.222
53,2.42
54,2.495
55,2.553
56,2.506
57,2.495
58,2.661
59,2.724
60,2.668
61,2.839
62,2.829
63,2.766
64,2.817
65,2.755
66,2.676
67,2.781
68,2.785
69,2.754
70,2.787
71,2.837
72,3.036
73,3.15
74,3.092
75,2.978
76,2.994
77,3.146
78,3.2
79,3.15
80,3.173
81,3.138
82,3.158
83,3.166
84,3.164
85,3.174
86,3.179
87,3.191
88,3.2
89,3.212
90,3.224
91,3.237
92,3.251
93,3.265
94,3.28
95,3.295
96,3.31
97,3.326
98,3.342
99,3.358
100,3.375
101,3.392
