age,dfi
1,0.924
2,1.275
3,0.864
4,1.458
5,1.481
6,1.521
7,1.522
8,1.522
9,1.614
10,1.636
11,1.733
12,1.776
13,1.847
14,1.908
15,1.991
16,2.056
17,1.982
18,1.911
19,2.056
20,2.1
21,2.068
22,2.001
23,2.042
24,2.098
25,2.067
26,2.013
27,2.123
28,2.23
29,2.176
30,2.216
31,2.255
32,2.225
33,2.21
34,2.17
35,2.122
36,2.081
37,1.986
38,2.024
39,2.122
40,2.145
41,2.167
42,2.219
43,2.236
44,2.234
45,2.164
46,2.192
47,2.175
48,2.371
49,2.407
50,2.318
51,2.319
52,2.335
53,2.214
54,1.919
55,1.714
56,1.786
57,2.248
58,2.492
59,2.424
60,2.519
61,2.591
62,2.624
63,2.649
64,2.654
65,2.497
66,2.367
67,2.582
68,2.652
69,2.753
70,2.761
71,2.766
72,2.853
73,2.817
74,2.912
75,2.874
76,2.938
77,2.934
78,2.955
79,2.979
80,2.992
81,3.018
82,3.031
83,3.054
84,3.07
85,3.089
86,3.108
87,3.125
88,3.144
89,3.162
90,3.18
91,3.198
92,3.216
93,3.234
94,3.251
95,3.269
96,3.287
97,3.304
98,3.322
99,3.339
100,3.357
101,3.374
