age,dfi
1,1.921
2,1.493
3,1.821
4,1.802
5,1.991
6,1.745
7,2.117
8,1.858
9,1.773
10,1.881
11,1.963
12,1.979
13,1.999
14,1.934
15,1.867
16,2.043
17,2.035
18,1.947
19,1.881
20,1.952
21,2.012
22,2.019
23,2.08
24,2.043
25,2.067
26,2.12
27,2.108
28,2.1
29,2.084
30,2.102
31,2.155
32,2.178
33,2.37
34,2.423
35,2.354
36,2.295
37,2.34
38,2.519
39,2.688
40,2.504
41,2.505
42,2.553
43,2.571
44,2.533
45,2.57
46,2.63
47,2.674
48,2.645
49,2.411
50,2.611
51,2.817
52,2.709
53,2.704
54,2.812
55,2.698
56,2.779
57,2.808
58,2.717
59,2.772
60,2.879
61,2.802
62,2.865
63,2.825
64,2.771
65,2.759
66,2.799
67,2.734
68,2.875
69,3.011
70,2.955
71,2.916
72,2.949
73,2.944
74,2.964
75,2.987
76,2.994
77,3.015
78,3.03
79,3.049
80,3.067
81,3.085
82,3.104
83,3.123
84,3.142
85,3.161
86,3.18
87,3.199
88,3.219
89,3.238
90,3.258
91,3.277
92,3.297
93,3.316
94,3.336
95,3.355
96,3.375
97,3.395
98,3.414
99,3.434
100,3.454
101,3.473
