age,dfi
1,1.495
2,1.247
3,1.01
4,1.463
5,1.88
6,1.766
7,1.99
8,1.787
9,1.779
10,1.773
11,1.772
12,1.84
13,1.893
14,1.926
15,1.853
16,1.871
17,1.943
18,2.036
19,2.063
20,2.089
21,2.094
22,2.066
23,1.997
24,1.97
25,2.032
26,2.127
27,2.13
28,2.076
29,2.113
30,2.142
31,2.194
32,2.212
33,2.217
34,2.257
35,2.239
36,2.22
37,2.229
38,2.222
39,2.23
40,2.21
41,2.241
42,2.246
43,2.131
44,2.004
45,1.997
46,2.048
47,2.099
48,2.085
49,2.025
50,2.13
51,2.264
52,2.364
53,2.557
54,2.621
55,2.65
56,2.783
57,2.756
58,2.79
59,2.832
60,2.821
61,2.851
62,2.767
63,2.768
64,2.834
65,2.291
66,2.026
67,2.175
68,2.247
69,2.5
70,2.739
71,2.737
72,2.876
73,2.941
74,3.057
75,3.01
76,2.934
77,3.034
78,3.084
79,3.08
80,3.098
81,3.085
82,3.101
83,3.121
84,3.124
85,3.139
86,3.15
87,3.164
88,3.177
89,3.191
90,3.206
91,3.221
92,3.236
93,3.252
94,3.268
95,3.284
96,3.301
97,3.317
98,3.334
99,3.351
100,3.368
101,3.385
