age,dfi
1,0.912
2,1.317
3,0.743
4,0.825
5,1.126
6,1.076
7,0.704
8,1.188
9,1.272
10,1.526
11,1.696
12,1.797
13,1.951
14,1.994
15,1.978
16,2.134
17,2.188
18,2.118
19,2.107
20,2.025
21,2.058
22,2.228
23,2.208
24,2.326
25,2.271
26,2.24
27,2.353
28,2.382
29,2.409
30,2.468
31,2.443
32,2.416
33,2.372
34,2.426
35,2.516
36,2.584
37,2.545
38,2.58
39,2.578
40,2.477
41,2.503
42,2.561
43,2.589
44,2.63
45,2.627
46,2.683
47,2.58
48,2.603
49,2.758
50,2.666
51,2.583
52,2.451
53,2.297
54,2.326
55,2.396
56,2.578
57,2.658
58,2.622
59,2.562
60,2.59
61,2.752
62,2.773
63,2.761
64,2.858
65,3.011
66,3.11
67,2.802
68,2.441
69,2.5
70,2.674
71,2.721
72,2.763
73,2.713
74,2.776
75,2.807
76,2.848
77,2.873
78,2.901
79,2.928
80,2.949
81,2.976
82,2.999
83,3.023
84,3.046
85,3.068
86,3.09
87,3.111
88,3.132
89,3.153
90,3.173
91,3.193
92,3.213
93,3.232
94,3.252
95,3.271
96,3.29
97,3.309
98,3.328
99,3.347
100,3.365
101,3.384
