age,weight
1,40.0
2,38.882
3,38.0
4,38.718
5,39.0
6,39.875
7,40.438
8,41.125
9,42.438
10,42.781
11,43.5
12,44.688
13,46.286
14,47.75
15,48.75
16,49.25
17,50.125
18,50.5
19,52.0
20,52.375
21,52.875
22,54.25
23,54.688
24,55.031
25,56.281
26,57.594
27,58.125
28,59.343
29,60.5
30,61.938
31,63.5
32,64.25
33,65.5
34,66.375
35,67.0
36,68.75
37,70.125
38,70.914
39,71.773
40,71.5
41,72.0
42,73.75
43,74.531
44,75.797
45,76.375
46,76.594
47,76.5
48,77.125
49,77.625
50,78.25
51,80.188
52,81.438
53,82.562
54,82.233
55,83.375
56,84.344
57,84.875
58,86.609
59,87.938
60,88.438
61,88.979
62,88.25
63,90.891
64,92.125
65,93.062
66,93.312
67,93.875
68,96.062
69,97.125
70,98.5
71,99.977
72,101.385
73,102.289
74,104.757
75,104.406
76,106.25
77,106.551
78,107.877
79,107.628
80,107.766
81,110.206
82,113.882
83,115.125
84,115.125
85,115.125
86,115.125
87,114.53
88,114.416
89,113.812
90,113.812
91,113.812
92,113.812
93,123.996
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
