age,weight
1,41.5
2,41.417
3,42.75
4,43.25
5,44.375
6,45.5
7,47.375
8,48.5
9,49.438
10,50.562
11,51.25
12,52.938
13,54.609
14,55.25
15,55.812
16,56.032
17,56.883
18,57.078
19,57.578
20,59.5
21,59.907
22,60.907
23,61.75
24,62.578
25,63.25
26,64.438
27,65.938
28,66.281
29,68.156
30,69.375
31,69.625
32,71.0
33,72.0
34,72.938
35,74.047
36,74.578
37,75.0
38,76.188
39,77.125
40,77.812
41,79.25
42,80.938
43,82.0
44,83.0
45,84.375
46,85.812
47,86.875
48,88.438
49,90.125
50,90.969
51,91.188
52,91.531
53,92.078
54,92.516
55,93.75
56,93.922
57,94.5
58,95.562
59,96.797
60,97.251
61,95.75
62,96.344
63,98.666
64,100.211
65,101.743
66,102.625
67,102.782
68,104.75
69,106.547
70,108.813
71,108.859
72,109.812
73,110.351
74,111.688
75,112.25
76,113.713
77,113.431
78,113.524
79,113.533
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.566
88,114.398
89,113.812
90,113.812
91,113.812
92,113.812
93,123.88
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
