age,weight
1,40.5
2,42.25
3,42.375
4,43.0
5,44.25
6,45.0
7,46.375
8,47.25
9,48.375
10,49.25
11,49.688
12,51.0
13,52.172
14,53.25
15,54.5
16,55.25
17,56.375
18,57.0
19,57.875
20,59.25
21,59.75
22,60.875
23,61.75
24,62.625
25,63.5
26,65.75
27,67.0
28,67.5
29,69.0
30,69.807
31,69.875
32,71.0
33,72.5
34,73.25
35,73.75
36,74.625
37,75.0
38,76.125
39,76.75
40,78.25
41,79.25
42,81.125
43,82.75
44,84.0
45,85.0
46,85.75
47,87.0
48,88.375
49,90.0
50,90.875
51,91.125
52,92.375
53,92.812
54,92.625
55,93.5
56,93.688
57,94.5
58,95.75
59,96.938
60,97.062
61,97.562
62,97.938
63,99.5
64,101.25
65,100.75
66,103.062
67,104.0
68,105.669
69,106.75
70,108.126
71,109.75
72,110.125
73,110.375
74,111.75
75,112.344
76,113.031
77,113.461
78,113.461
79,113.438
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.592
88,114.417
89,113.812
90,113.812
91,113.812
92,113.812
93,124.922
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
