age,weight
1,31.216
2,32.25
3,33.5
4,34.062
5,35.562
6,36.875
7,38.5
8,39.204
9,40.454
10,41.25
11,42.188
12,43.062
13,44.562
14,45.0
15,45.875
16,47.25
17,48.312
18,49.125
19,50.375
20,51.312
21,52.5
22,53.062
23,54.656
24,55.5
25,56.25
26,57.625
27,58.188
28,59.328
29,60.0
30,62.344
31,63.5
32,64.375
33,66.0
34,67.25
35,67.906
36,69.094
37,70.5
38,71.875
39,72.875
40,73.375
41,74.75
42,76.156
43,75.438
44,77.0
45,77.5
46,78.75
47,79.975
48,81.0
49,81.375
50,84.0
51,85.75
52,86.75
53,88.094
54,88.672
55,91.031
56,93.219
57,95.438
58,95.906
59,96.938
60,97.156
61,97.562
62,97.719
63,98.77
64,99.375
65,99.875
66,100.906
67,104.0
68,105.254
69,106.125
70,108.813
71,108.391
72,108.938
73,109.617
74,112.062
75,112.258
76,114.098
77,113.701
78,114.597
79,113.631
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.578
88,114.41
89,113.812
90,113.812
91,113.812
92,113.812
93,122.607
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
