age,weight
1,38.0
2,39.5
3,40.593
4,41.5
5,41.875
6,41.75
7,43.031
8,44.031
9,43.891
10,44.972
11,45.125
12,45.969
13,46.17
14,47.125
15,47.75
16,49.094
17,50.062
18,50.75
19,52.0
20,52.312
21,52.282
22,53.391
23,54.843
24,55.469
25,56.781
26,58.141
27,59.688
28,60.812
29,62.188
30,63.434
31,64.898
32,65.72
33,65.875
34,66.312
35,67.0
36,68.812
37,70.0
38,71.062
39,72.375
40,72.953
41,74.277
42,76.062
43,77.702
44,79.375
45,80.219
46,80.961
47,82.031
48,83.047
49,85.062
50,86.094
51,86.312
52,86.883
53,88.086
54,89.172
55,89.75
56,90.562
57,93.156
58,95.25
59,96.438
60,97.085
61,97.281
62,97.875
63,99.828
64,101.844
65,102.938
66,104.062
67,105.812
68,107.031
69,109.042
70,110.547
71,110.574
72,110.174
73,110.656
74,111.844
75,112.25
76,114.041
77,113.514
78,113.75
79,113.501
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.557
88,114.397
89,113.812
90,113.812
91,113.812
92,113.812
93,123.88
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
