age,weight
1,33.25
2,35.0
3,35.5
4,37.5
5,38.5
6,39.625
7,40.375
8,41.25
9,42.312
10,43.031
11,43.844
12,45.371
13,46.465
14,48.125
15,48.75
16,50.0
17,50.188
18,50.375
19,51.5
20,52.125
21,52.375
22,52.875
23,54.5
24,55.125
25,56.625
26,57.782
27,59.777
28,60.875
29,62.125
30,63.686
31,65.375
32,65.312
33,65.618
34,66.125
35,67.125
36,68.625
37,70.25
38,71.094
39,72.047
40,72.953
41,74.711
42,76.156
43,77.918
44,78.75
45,79.562
46,80.0
47,81.375
48,82.875
49,84.125
50,86.625
51,85.312
52,86.625
53,88.109
54,88.734
55,90.938
56,93.062
57,94.5
58,95.562
59,96.844
60,97.062
61,97.562
62,98.156
63,99.312
64,101.125
65,100.875
66,102.125
67,103.594
68,103.5
69,104.875
70,105.75
71,106.219
72,106.0
73,108.0
74,108.794
75,110.327
76,112.125
77,112.822
78,113.558
79,113.537
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.529
88,114.415
89,113.812
90,113.812
91,113.812
92,113.812
93,122.144
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
