age,weight
1,42.0
2,43.5
3,43.75
4,44.156
5,45.125
6,47.023
7,47.891
8,49.125
9,47.938
10,48.75
11,49.406
12,51.062
13,52.129
14,53.281
15,54.25
16,55.188
17,56.468
18,57.031
19,57.953
20,59.562
21,59.907
22,60.891
23,61.438
24,62.609
25,63.125
26,64.0
27,65.469
28,65.531
29,67.188
30,68.312
31,69.5
32,71.0
33,72.25
34,73.312
35,74.789
36,75.953
37,78.016
38,79.875
39,81.703
40,83.5
41,84.438
42,86.219
43,87.531
44,88.062
45,89.219
46,91.094
47,91.625
48,92.438
49,94.156
50,95.438
51,96.781
52,97.406
53,98.844
54,99.844
55,101.016
56,101.625
57,103.688
58,104.281
59,104.906
60,105.938
61,109.531
62,109.5
63,110.625
64,111.5
65,113.0
66,112.812
67,114.0
68,114.125
69,115.312
70,117.25
71,118.281
72,118.75
73,118.656
74,117.719
75,117.375
76,117.737
77,116.086
78,113.643
79,113.561
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.557
88,114.397
89,113.812
90,113.812
91,113.812
92,113.812
93,124.054
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
