age,weight
1,30.0
2,31.875
3,33.172
4,34.109
5,35.671
6,35.75
7,36.406
8,38.367
9,39.148
10,39.453
11,40.718
12,41.062
13,42.093
14,42.469
15,43.062
16,43.782
17,43.875
18,44.907
19,45.969
20,47.375
21,47.562
22,48.562
23,49.125
24,49.531
25,51.062
26,52.188
27,53.407
28,54.312
29,53.624
30,53.469
31,53.5
32,55.125
33,56.375
34,57.903
35,59.062
36,59.938
37,61.25
38,62.438
39,63.781
40,64.43
41,66.152
42,67.25
43,68.188
44,69.266
45,70.156
46,71.25
47,72.0
48,72.5
49,72.469
50,73.023
51,74.5
52,76.0
53,76.375
54,78.438
55,79.547
56,80.562
57,82.938
58,82.781
59,84.156
60,85.375
61,84.25
62,85.25
63,85.859
64,87.75
65,88.812
66,88.719
67,89.25
68,91.125
69,92.531
70,93.875
71,95.562
72,97.438
73,97.979
74,99.922
75,100.75
76,102.125
77,102.859
78,103.906
79,105.263
80,108.501
81,110.419
82,113.739
83,115.125
84,115.125
85,115.125
86,115.125
87,114.531
88,114.416
89,113.812
90,113.812
91,113.812
92,113.812
93,124.444
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
