age,weight
1,32.0
2,32.5
3,33.5
4,34.125
5,35.375
6,36.0
7,36.5
8,38.188
9,38.938
10,39.5
11,40.375
12,41.562
13,42.684
14,43.875
15,45.25
16,46.25
17,47.125
18,47.375
19,48.875
20,49.375
21,49.625
22,50.375
23,50.375
24,50.688
25,51.5
26,52.188
27,53.438
28,53.969
29,53.406
30,54.0
31,55.0
32,56.062
33,56.75
34,57.609
35,58.375
36,59.375
37,61.25
38,62.844
39,63.625
40,64.578
41,66.625
42,68.062
43,69.75
44,70.688
45,71.0
46,71.375
47,72.0
48,71.562
49,72.875
50,72.688
51,74.5
52,76.0
53,76.25
54,78.812
55,79.438
56,80.375
57,82.656
58,82.938
59,83.312
60,85.484
61,84.562
62,85.25
63,85.875
64,87.25
65,89.125
66,90.562
67,91.707
68,93.002
69,95.438
70,95.812
71,97.5
72,98.0
73,99.368
74,99.938
75,99.584
76,100.25
77,102.125
78,104.391
79,105.59
80,108.559
81,110.523
82,113.441
83,115.125
84,115.125
85,115.125
86,115.125
87,114.511
88,114.417
89,113.812
90,113.812
91,113.812
92,113.812
93,123.995
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
