age,weight
1,36.5
2,37.75
3,38.625
4,39.157
5,39.375
6,40.25
7,41.125
8,41.285
9,42.343
10,42.531
11,42.625
12,43.312
13,43.812
14,43.969
15,44.688
16,45.375
17,46.75
18,47.562
19,48.531
20,49.141
21,49.657
22,50.782
23,52.688
24,53.593
25,54.891
26,56.125
27,56.282
28,56.5
29,57.062
30,57.938
31,60.0
32,60.539
33,62.0
34,62.5
35,63.907
36,65.094
37,66.25
38,67.125
39,67.594
40,69.321
41,70.312
42,71.625
43,72.875
44,73.75
45,74.625
46,76.25
47,76.5
48,77.906
49,78.635
50,80.0
51,80.875
52,81.281
53,82.719
54,83.742
55,84.625
56,85.5
57,86.438
58,87.406
59,87.75
60,88.125
61,88.868
62,90.375
63,92.75
64,93.109
65,94.5
66,95.625
67,98.625
68,100.906
69,103.062
70,105.289
71,106.172
72,106.0
73,108.0
74,108.794
75,110.327
76,112.125
77,112.809
78,113.548
79,113.519
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.513
88,114.421
89,113.812
90,113.812
91,113.812
92,113.812
93,121.681
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
