age,weight
1,34.764
2,37.438
3,37.038
4,38.5
5,38.625
6,39.938
7,40.75
8,41.07
9,42.0
10,43.188
11,44.0
12,44.487
13,45.474
14,46.438
15,47.375
16,47.625
17,48.812
18,49.594
19,49.562
20,51.188
21,52.5
22,53.156
23,54.906
24,55.375
25,56.125
26,57.0
27,58.25
28,59.188
29,60.0
30,62.547
31,63.688
32,64.375
33,66.5
34,68.5
35,68.812
36,69.508
37,70.375
38,71.5
39,73.125
40,73.312
41,74.906
42,75.5
43,77.816
44,78.984
45,80.312
46,81.301
47,82.094
48,82.938
49,84.812
50,85.438
51,86.688
52,87.516
53,88.531
54,88.789
55,90.0
56,90.25
57,91.0
58,92.344
59,92.5
60,93.25
61,93.25
62,94.75
63,97.438
64,98.062
65,99.5
66,100.375
67,100.559
68,101.969
69,103.25
70,105.078
71,105.938
72,106.0
73,108.0
74,108.794
75,110.327
76,112.125
77,112.809
78,113.734
79,113.497
80,114.633
81,115.125
82,115.125
83,115.125
84,115.125
85,115.125
86,115.125
87,114.561
88,114.394
89,113.812
90,113.812
91,113.812
92,113.812
93,124.691
94,128.625
95,128.625
96,128.625
97,128.625
98,128.625
99,128.625
100,128.625
101,128.625
